sensor_key,sensor_description,value,last_shared_date,period(min)
CO@8_3_34,House 8_Floor2_Bathroom_Water_ShowerCold_Temp,13.1,2024-06-04 13:04:21,495.06
CO@8_3_35,House 8_Floor2_Bathroom_Water_ShowerHot_Volume,3.923635700109488e-44,2024-03-07 12:36:17,
CO@8_3_36,House 8_Floor2_Bathroom_Water_ShowerHot_Flow,414.40000000000003,2024-03-07 12:36:05,
CO@8_3_37,House 8_Floor2_Bathroom_Water_ShowerHot_Temp,13.0,2024-06-04 14:31:50,489.35
CO@8_3_8,House 8_Floor2_Kitchen_Water_SinkCold_Volume,,,
CO@8_3_83,House 8_Floor2_Bathroom_Water_ToiletCold_Volume,2.5223372357846707e-43,2024-05-31 15:10:17,
CO@8_3_84,House 8_Floor2_Bathroom_Water_ToiletCold_Flow,0.0,2024-05-31 15:10:40,
CO@8_3_85,House 8_Floor2_Bathroom_Water_ToiletCold_Temp,12.9,2024-06-04 09:42:49,485.52
CO@8_3_9,House 8_Floor2_Kitchen_Water_SinkCold_Flow,0.0,2024-05-22 16:17:43,
CO@8_4_0,House 8_Floor2_LivingRoom_Other_Temperature,21.080000000000002,2024-06-05 13:53:40,4.99
CO@8_4_1,House 8_Floor2_LivingRoom_Other_Humidity,55.96,2024-06-05 13:55:40,5.17
CO@8_4_10,House 8_Floor2_Kitchen_Other_Temperature,24.48,2024-06-05 13:54:07,4.92
CO@8_4_11,House 8_Floor2_Kitchen_Other_Humidity,47.52,2024-06-05 13:54:12,5.07
CO@8_4_12,House 8_Floor2_Kitchen_Other_CO2,220.0,2024-06-05 13:54:07,5.0
CO@8_4_120,House 8_Floor2_Bathroom_Other_Temperature,,,
CO@8_4_127,House 8_Floor2_Bathroom_Other_Door1,0.0,2024-05-22 11:10:01,
CO@8_4_14,House 8_Floor2_Kitchen_Other_Window1,1.0,2024-03-14 15:14:19,
CO@8_4_150,House 8_Floor2_Global_Other_ExternalTemp,,,
CO@8_4_151,House 8_Floor2_Global_Other_ExternalHumidity,,,
CO@8_4_152,House 8_Floor2_Global_Other_ExternalGlobalRadiation,,,
CO@8_4_153,House 8_Floor2_Global_Other_ExternalRain,,,
CO@8_4_154,House 8_Floor2_Global_Other_ExternalWindSpeed,,,
CO@8_4_155,House 8_Floor2_Global_Other_ExternalWindDirection,,,
CO@8_4_2,House 8_Floor2_LivingRoom_Other_CO2,188.0,2024-06-05 13:53:40,4.99
CO@8_4_20,House 8_Floor2_Hallway_Other_Temperature,19.86,2024-06-05 13:54:49,2.99
CO@8_4_27,House 8_Floor2_Hallway_Other_Door1,1.0,2024-06-04 12:49:30,
CO@8_4_3,House 8_Floor2_LivingRoom_Other_Occupancy,0.0,2024-06-05 10:23:15,1.96
CO@8_4_4,House 8_Floor2_LivingRoom_Other_Window1,1.0,2023-12-20 14:54:46,
CO@8_4_7,House 8_Floor2_LivingRoom_Other_Door1,1.0,2024-05-15 06:46:02,
CO@8_4_70,House 8_Floor2_Landing_Other_Temperature,18.07,2024-06-05 13:56:26,2.99
CO@8_4_80,House 8_Floor2_Bed1_Other_Temperature,22.6,2024-06-05 13:55:13,4.99
CO@8_4_81,House 8_Floor2_Bed1_Other_Humidity,52.52,2024-06-05 13:53:53,5.18
CO@8_4_82,House 8_Floor2_Bed1_Other_CO2,193.92000000000002,2024-06-05 13:55:13,4.99
CO@8_4_83,House 8_Floor2_Bed1_Other_Occupancy,0.0,2024-06-05 12:10:51,
CO@8_4_84,House 8_Floor2_Bed1_Other_Window1,1.0,2024-05-23 12:03:13,
CO@8_4_87,House 8_Floor2_Bed1_Other_Door1,1.0,2024-04-15 06:45:49,
CO@8_4_90,House 8_Floor2_Bed2_Other_Temperature,23.06,2024-06-05 13:56:16,4.98
CO@8_4_91,House 8_Floor2_Bed2_Other_Humidity,51.52,2024-06-05 13:54:56,5.15
CO@8_4_92,House 8_Floor2_Bed2_Other_CO2,245.92000000000002,2024-06-05 13:56:16,4.99
CO@8_4_93,House 8_Floor2_Bed2_Other_Occupancy,0.0,2024-06-04 12:49:43,0.23
CO@8_4_94,House 8_Floor2_Bed2_Other_Window1,1.0,2024-06-04 12:49:18,
CO@8_4_97,House 8_Floor2_Bed2_Other_Door1,0.0,2024-03-26 06:54:14,
CO@8_5_0,House 8_Floor_Global_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:54:53,3.0
CO@8_5_15,House 8_Floor2_Hallway_HeatingControl_Setpoint,,,
CO@8_5_16,House 8_Floor2_Hallway_HeatingControl_Setpoint_Status,18.0,2024-05-23 11:58:13,
CO@8_5_17,House 8_Floor2_Hallway_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:54:53,3.0
CO@8_5_18,House 8_Floor2_Hallway_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:54:53,3.0
CO@8_5_2,House 8_Floor_Global_HeatingControl_HeatDemand_Status,0.0,2024-06-03 09:28:29,12.42
CO@8_5_200,House 8_Floor_Global_HeatingControl_CentralSetpoint_Control,18.0,2024-05-23 11:58:12,
CO@8_5_201,House 8_Floor_Global_HeatingControl_CentralSetpoint_Status,18.0,2024-05-23 11:58:13,
CO@8_5_202,House 8_Floor_Global_HeatingControl_CentralOnOff_Control,,,
CO@8_5_203,House 8_Floor_Global_HeatingControl_CentralOnOff_Status,,,
CO@8_5_3,House 8_Floor_Global_HeatingControl_HotWater_Control,,,
CO@8_5_4,House 8_Floor_Global_HeatingControl_HotWater_Status,1.0,2024-06-03 09:16:05,
CO@8_5_40,House 8_Floor2_Bed1_HeatingControl_Setpoint,18.0,2024-05-23 11:58:28,
CO@8_5_41,House 8_Floor2_Bed1_HeatingControl_Setpoint_Status,18.0,2024-05-23 11:58:28,
CO@8_5_42,House 8_Floor2_Bed1_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:55:09,3.0
CO@8_5_43,House 8_Floor2_Bed1_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:55:09,3.0
CO@8_5_45,House 8_Floor2_Bed2_HeatingControl_Setpoint,18.0,2024-05-23 11:58:37,
CO@8_5_46,House 8_Floor2_Bed2_HeatingControl_Setpoint_Status,18.0,2024-05-23 11:58:37,
CO@8_5_47,House 8_Floor2_Bed2_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:55:17,3.0
CO@8_5_48,House 8_Floor2_Bed2_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:55:17,3.0
CO@8_5_5,House 8_Floor2_LivingRoom_HeatingControl_Setpoint,21.0,2024-03-28 14:20:12,
CO@8_5_6,House 8_Floor2_LivingRoom_HeatingControl_Setpoint_Status,18.0,2024-05-23 11:58:12,
CO@8_5_60,House 8_Floor2_Bathroom_HeatingControl_Setpoint,,,
CO@8_5_61,House 8_Floor2_Bathroom_HeatingControl_Setpoint_Status,,,
CO@8_5_7,House 8_Floor2_LivingRoom_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:54:53,3.0
CO@8_5_8,House 8_Floor2_LivingRoom_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:54:53,3.0
CO@9_0_1,House 9_Floor_Global_Electric_Voltage,248.1999969482422,2024-06-04 13:23:49,344.19
CO@9_0_10,House 9_Floor1_LivingRoom_Electric_Sockets_Control,,,
CO@9_0_101,House 9_Floor1_Garage_Electric_Lights_Current,0.0,2024-06-05 10:56:09,
CO@9_0_102,House 9_Floor1_Garage_Electric_Lights_Power,0.0,2024-06-05 10:56:09,
CO@9_0_104,House 9_Floor1_Garage_Electric_Lights_CumEnergy,34.0,2023-11-24 23:11:16,
CO@9_0_106,House 9_Floor1_Utility_Electric_Lights_Control,0.0,2024-05-23 10:00:41,
CO@9_0_107,House 9_Floor1_Utility_Electric_Lights_Status,0.0,2024-05-23 10:00:41,
CO@9_0_109,House 9_Floor1_Utility_Electric_Lights_Current,0.0,2024-05-23 10:00:45,
CO@9_0_11,House 9_Floor1_LivingRoom_Electric_Sockets_Status,,,
CO@9_0_110,House 9_Floor1_Utility_Electric_Lights_Power,0.0,2024-05-23 10:00:45,
CO@9_0_112,House 9_Floor1_Utility_Electric_Lights_CumEnergy,,,
CO@9_0_114,House 9_Floor1_WC_Electric_Lights_Control,,,
CO@9_0_115,House 9_Floor1_WC_Electric_Lights_Status,0.0,2024-03-14 15:13:51,
CO@9_0_117,House 9_Floor1_WC_Electric_Lights_Current,0.0,2024-03-14 09:41:17,
CO@9_0_118,House 9_Floor1_WC_Electric_Lights_Power,0.0,2024-03-14 09:41:17,
CO@9_0_120,House 9_Floor1_WC_Electric_Lights_CumEnergy,,,
CO@9_0_122,House 9_Floor2_Landing_Electric_Lights_Control,0.0,2024-05-23 14:54:43,
CO@9_0_123,House 9_Floor2_Landing_Electric_Lights_Status,0.0,2024-05-23 14:54:43,
CO@9_0_125,House 9_Floor2_Landing_Electric_Lights_Current,0.0,2024-05-23 14:54:47,
CO@9_0_126,House 9_Floor2_Landing_Electric_Lights_Power,0.0,2024-05-23 14:54:47,
CO@9_0_128,House 9_Floor2_Landing_Electric_Lights_CumEnergy,,,
CO@9_0_13,House 9_Floor1_LivingRoom_Electric_Sockets_Current,,,
CO@9_0_130,House 9_Floor2_Bed1_Electric_Lights_Control,0.0,2024-03-25 10:30:19,
CO@9_0_131,House 9_Floor2_Bed1_Electric_Lights_Status,0.0,2024-03-25 10:30:19,
CO@9_0_133,House 9_Floor2_Bed1_Electric_Lights_Current,0.0,2024-03-14 09:41:18,
CO@9_0_134,House 9_Floor2_Bed1_Electric_Lights_Power,0.0,2024-03-14 09:41:18,
CO@9_0_136,House 9_Floor2_Bed1_Electric_Lights_CumEnergy,,,
CO@9_0_138,House 9_Floor2_Bed2_Electric_Lights_Control,,,
CO@9_0_139,House 9_Floor2_Bed2_Electric_Lights_Status,0.0,2024-03-14 15:13:51,
CO@9_0_14,House 9_Floor1_LivingRoom_Electric_Sockets_Power,,,
CO@9_0_141,House 9_Floor2_Bed2_Electric_Lights_Current,0.0,2024-03-14 09:41:18,
CO@9_0_142,House 9_Floor2_Bed2_Electric_Lights_Power,0.0,2024-03-14 09:41:18,
CO@9_0_144,House 9_Floor2_Bed2_Electric_Lights_CumEnergy,,,
CO@9_0_146,House 9_Floor2_Bed3_Electric_Lights_Control,,,
CO@9_0_147,House 9_Floor2_Bed3_Electric_Lights_Status,0.0,2024-03-14 15:13:52,
CO@9_0_149,House 9_Floor2_Bed3_Electric_Lights_Current,0.0,2024-03-14 09:41:18,
CO@9_0_150,House 9_Floor2_Bed3_Electric_Lights_Power,0.0,2024-03-14 09:41:18,
CO@9_0_152,House 9_Floor2_Bed3_Electric_Lights_CumEnergy,,,
CO@9_0_154,House 9_Floor2_Bed4_Electric_Lights_Control,,,
CO@9_0_155,House 9_Floor2_Bed4_Electric_Lights_Status,0.0,2024-03-14 15:13:52,
CO@9_0_157,House 9_Floor2_Bed4_Electric_Lights_Current,0.0,2024-03-14 15:13:58,
CO@9_0_158,House 9_Floor2_Bed4_Electric_Lights_Power,0.0,2024-03-14 15:13:58,
CO@9_0_16,House 9_Floor1_LivingRoom_Electric_Sockets_CumEnergy,,,
CO@9_0_160,House 9_Floor2_Bed4_Electric_Lights_CumEnergy,,,
CO@9_0_162,House 9_Floor2_Bathroom_Electric_Lights_Control,,,
CO@9_0_163,House 9_Floor2_Bathroom_Electric_Lights_Status,0.0,2024-03-14 15:13:51,
CO@9_0_165,House 9_Floor2_Bathroom_Electric_Lights_Current,0.0,2024-03-14 09:41:13,
CO@9_0_166,House 9_Floor2_Bathroom_Electric_Lights_Power,0.0,2024-03-14 09:41:13,
CO@9_0_168,House 9_Floor2_Bathroom_Electric_Lights_CumEnergy,,,
CO@9_0_178,House 9_Floor2_EnSuite_Electric_Lights_Control,,,
CO@9_0_179,House 9_Floor2_EnSuite_Electric_Lights_Status,0.0,2024-03-14 15:13:52,
CO@9_0_18,House 9_Floor1_Kitchen_Electric_Sockets_Control,,,
CO@9_0_181,House 9_Floor2_EnSuite_Electric_Lights_Current,0.0,2024-03-14 09:41:14,
CO@9_0_182,House 9_Floor2_EnSuite_Electric_Lights_Power,0.0,2024-03-14 09:41:14,
CO@9_0_184,House 9_Floor2_EnSuite_Electric_Lights_CumEnergy,,,
CO@9_0_19,House 9_Floor1_Kitchen_Electric_Sockets_Status,,,
CO@9_0_196,House 9_Floor_Global_Electric_Immersion_Voltage,,,
CO@9_0_197,House 9_Floor_Global_Electric_Immersion_Current,,,
CO@9_0_198,House 9_Floor_Global_Electric_Immersion_Power,,,
CO@9_0_2,House 9_Floor_Global_Electric_Current,,,
CO@9_0_200,House 9_Floor_Global_Electric_Immersion_CumEnergy,,,
CO@9_0_202,House 9_Floor1_Kitchen_Electric_Hob_Control,,,
CO@9_0_203,House 9_Floor1_Kitchen_Electric_Hob_Status,,,
CO@9_0_204,House 9_Floor1_Kitchen_Electric_Hob_Voltage,,,
CO@9_0_205,House 9_Floor1_Kitchen_Electric_Hob_Current,,,
CO@9_0_206,House 9_Floor1_Kitchen_Electric_Hob_Power,,,
CO@9_0_208,House 9_Floor1_Kitchen_Electric_Hob_CumEnergy,,,
CO@9_0_21,House 9_Floor1_Kitchen_Electric_Sockets_Current,0.0,2024-03-14 09:40:58,
CO@9_0_210,House 9_Floor1_Garage_Electric_EVCharger_Control,,,
CO@9_0_22,House 9_Floor1_Kitchen_Electric_Sockets_Power,0.0,2024-03-14 09:40:58,
CO@9_0_24,House 9_Floor1_Kitchen_Electric_Sockets_CumEnergy,,,
CO@9_0_240,House 9_Floor_Global_Electric_Lights_ALL Control,0.0,2024-06-04 12:05:46,
CO@9_0_241,House 9_Floor_Global_Electric_Sockets_All Control,1.0,2024-03-14 15:13:53,
CO@9_0_26,House 9_Floor1_DiningRoom_Electric_Sockets_Control,,,
CO@9_0_27,House 9_Floor1_DiningRoom_Electric_Sockets_Status,,,
CO@9_0_29,House 9_Floor1_DiningRoom_Electric_Sockets_Current,,,
CO@9_0_3,House 9_Floor_Global_Electric_Power,270.82000732421875,2024-06-05 12:13:21,134.22
CO@9_0_30,House 9_Floor1_DiningRoom_Electric_Sockets_Power,,,
CO@9_0_32,House 9_Floor1_DiningRoom_Electric_Sockets_CumEnergy,,,
CO@9_0_34,House 9_Floor2_Bed1_Electric_Sockets_Control,,,
CO@9_0_35,House 9_Floor2_Bed1_Electric_Sockets_Status,,,
CO@9_0_37,House 9_Floor2_Bed1_Electric_Sockets_Current,,,
CO@9_0_38,House 9_Floor2_Bed1_Electric_Sockets_Power,,,
CO@9_0_4,House 9_Floor_Global_Electric_AppPower,259.0099792480469,2024-06-05 13:55:37,1.71
CO@9_0_40,House 9_Floor2_Bed1_Electric_Sockets_CumEnergy,,,
CO@9_0_42,House 9_Floor2_Bed2_Electric_Sockets_Control,,,
CO@9_0_43,House 9_Floor2_Bed2_Electric_Sockets_Status,,,
CO@9_0_45,House 9_Floor2_Bed2_Electric_Sockets_Current,,,
CO@9_0_46,House 9_Floor2_Bed2_Electric_Sockets_Power,,,
CO@9_0_48,House 9_Floor2_Bed2_Electric_Sockets_CumEnergy,,,
CO@9_0_5,House 9_Floor_Global_Electric_ReacPower,-62.14999771118164,2024-05-03 13:19:05,
CO@9_0_50,House 9_Floor2_Bed3_Electric_Sockets_Control,,,
CO@9_0_51,House 9_Floor2_Bed3_Electric_Sockets_Status,,,
CO@9_0_53,House 9_Floor2_Bed3_Electric_Sockets_Current,,,
CO@9_0_54,House 9_Floor2_Bed3_Electric_Sockets_Power,,,
CO@9_0_56,House 9_Floor2_Bed3_Electric_Sockets_CumEnergy,,,
CO@9_0_58,House 9_Floor2_Bed4_Electric_Sockets_Control,,,
CO@9_0_59,House 9_Floor2_Bed4_Electric_Sockets_Status,,,
CO@9_0_6,House 9_Floor_Global_Electric_PowerFactor,0.703000009059906,2024-06-05 13:36:24,22.78
CO@9_0_61,House 9_Floor2_Bed4_Electric_Sockets_Current,,,
CO@9_0_62,House 9_Floor2_Bed4_Electric_Sockets_Power,,,
CO@9_0_64,House 9_Floor2_Bed4_Electric_Sockets_CumEnergy,,,
CO@9_0_66,House 9_Floor1_LivingRoom_Electric_Lights_Control,0.0,2024-03-13 11:06:13,
CO@9_0_67,House 9_Floor1_LivingRoom_Electric_Lights_Status,0.0,2024-03-14 15:13:51,
CO@9_0_69,House 9_Floor1_LivingRoom_Electric_Lights_Current,0.0,2024-03-14 09:41:13,
CO@9_0_7,House 9_Floor_Global_Electric_CumEnergy,1.7933677616582576e-39,2024-06-05 13:42:03,15.0
CO@9_0_70,House 9_Floor1_LivingRoom_Electric_Lights_Power,0.0,2024-03-14 09:41:14,
CO@9_0_72,House 9_Floor1_LivingRoom_Electric_Lights_CumEnergy,,,
CO@9_0_74,House 9_Floor1_Kitchen_Electric_Lights_Control,0.0,2024-04-19 10:38:41,
CO@9_0_75,House 9_Floor1_Kitchen_Electric_Lights_Status,0.0,2024-04-19 10:38:43,
CO@9_0_77,House 9_Floor1_Kitchen_Electric_Lights_Current,0.0,2024-03-27 06:52:02,
CO@9_0_78,House 9_Floor1_Kitchen_Electric_Lights_Power,0.0,2024-03-27 06:52:02,
CO@9_0_8,House 9_Floor_Global_Electric_CumReactEnergy,11460.0,2024-06-05 13:42:03,15.0
CO@9_0_80,House 9_Floor1_Kitchen_Electric_Lights_CumEnergy,,,
CO@9_0_82,House 9_Floor1_Hallway_Electric_Lights_Control,0.0,2024-04-09 06:39:47,
CO@9_0_83,House 9_Floor1_Hallway_Electric_Lights_Status,0.0,2024-04-09 06:39:47,
CO@9_0_85,House 9_Floor1_Hallway_Electric_Lights_Current,0.0,2024-04-09 06:39:51,
CO@9_0_86,House 9_Floor1_Hallway_Electric_Lights_Power,0.0,2024-04-09 06:39:51,
CO@9_0_88,House 9_Floor1_Hallway_Electric_Lights_CumEnergy,,,
CO@9_0_9,House 9_Floor_Global_Electric_ACFrequency,49.91999435424805,2024-06-05 13:32:07,63.83
CO@9_0_90,House 9_Floor1_DiningRoom_Electric_Lights_Control,,,
CO@9_0_91,House 9_Floor1_DiningRoom_Electric_Lights_Status,0.0,2024-03-14 15:13:51,
CO@9_0_93,House 9_Floor1_DiningRoom_Electric_Lights_Current,0.0,2024-03-14 09:41:16,
CO@9_0_94,House 9_Floor1_DiningRoom_Electric_Lights_Power,0.0,2024-03-14 09:41:16,
CO@9_0_96,House 9_Floor1_DiningRoom_Electric_Lights_CumEnergy,,,
CO@9_0_98,House 9_Floor1_Garage_Electric_Lights_Control,0.0,2024-06-05 10:56:05,
CO@9_0_99,House 9_Floor1_Garage_Electric_Lights_Status,0.0,2024-06-05 10:56:05,
CO@9_1_0,House 9_Floor2_EnSuite_Electric_Radiator_Control,,,
CO@9_1_11,House 9_Floor2_Bathroom_Electric_Radiator_Current,0.0,2024-06-04 15:26:27,
CO@9_1_12,House 9_Floor2_Bathroom_Electric_Radiator_Power,0.0,2024-06-04 15:26:27,
CO@9_1_14,House 9_Floor2_Bathroom_Electric_Radiator_CumEnergy,,,
CO@9_1_3,House 9_Floor2_EnSuite_Electric_Radiator_Current,0.0,2024-06-04 15:26:27,
CO@9_1_4,House 9_Floor2_EnSuite_Electric_Radiator_Power,0.0,2024-06-04 15:26:27,
CO@9_1_6,House 9_Floor2_EnSuite_Electric_Radiator_CumEnergy,,,
CO@9_1_8,House 9_Floor2_Bathroom_Electric_Radiator_Control,,,
CO@9_2_0,House 9_Floor_Global_Gas_Volume,408.90997314453125,2024-06-05 13:51:38,15.0
CO@9_3_0,House 9_Floor_Global_Water_Meter_Volume,188.60000610351562,2024-06-05 13:56:13,5.0
CO@9_3_1,House 9_Floor_Global_Water_Meter_Flow,0.0,2024-06-05 13:56:13,5.0
CO@9_3_10,House 9_Floor1_Kitchen_Water_SinkCold_Temp,10.6,2024-06-02 11:38:54,658.73
CO@9_3_11,House 9_Floor1_Kitchen_Water_SinkHot_Volume,1.8637269575520067e-43,2024-04-25 10:53:02,
CO@9_3_12,House 9_Floor1_Kitchen_Water_SinkHot_Flow,0.0,2024-06-04 12:06:15,
CO@9_3_13,House 9_Floor1_Kitchen_Water_SinkHot_Temp,10.9,2024-06-05 13:13:36,1461.55
CO@9_3_14,House 9_Floor1_WC_Water_SinkCold_Volume,3.0,2023-11-23 10:23:55,
CO@9_3_15,House 9_Floor1_WC_Water_SinkCold_Flow,0.0,2024-03-28 12:27:59,
CO@9_3_16,House 9_Floor1_WC_Water_SinkCold_Temp,10.3,2024-05-28 03:21:44,
CO@9_3_17,House 9_Floor1_WC_Water_SinkHot_Volume,11.0,2023-12-14 10:09:23,
CO@9_3_18,House 9_Floor1_WC_Water_SinkHot_Flow,,,
CO@9_3_19,House 9_Floor1_WC_Water_SinkHot_Temp,10.200000000000001,2024-05-28 05:34:31,
CO@9_3_20,House 9_Floor2_Bathroom_Water_SinkCold_Volume,2.0,2023-11-28 12:53:20,
CO@9_3_21,House 9_Floor2_Bathroom_Water_SinkCold_Flow,0.0,2024-02-28 11:41:44,
CO@9_3_22,House 9_Floor2_Bathroom_Water_SinkCold_Temp,12.1,2024-06-01 00:19:04,
CO@9_3_23,House 9_Floor2_Bathroom_Water_SinkHot_Volume,1.401298464324817e-44,2024-02-28 11:42:40,
CO@9_3_24,House 9_Floor2_Bathroom_Water_SinkHot_Flow,158.16,2024-02-28 11:43:02,
CO@9_3_25,House 9_Floor2_Bathroom_Water_SinkHot_Temp,12.3,2024-06-05 11:33:33,
CO@9_3_26,House 9_Floor2_Bathroom_Water_BathCold_Volume,19.0,2023-11-24 10:19:32,
CO@9_3_27,House 9_Floor2_Bathroom_Water_BathCold_Flow,,,
CO@9_3_28,House 9_Floor2_Bathroom_Water_BathCold_Temp,12.5,2024-06-02 19:15:01,666.34
CO@9_3_29,House 9_Floor2_Bathroom_Water_BathHot_Volume,2.5223372357846707e-44,2024-02-28 11:42:42,
CO@9_3_30,House 9_Floor2_Bathroom_Water_BathHot_Flow,430.72,2024-02-28 11:42:47,
CO@9_3_31,House 9_Floor2_Bathroom_Water_BathHot_Temp,12.5,2024-06-02 19:53:26,660.94
CO@9_3_32,House 9_Floor2_Bathroom_Water_ShowerCold_Volume,3.0,2023-11-24 10:18:41,
CO@9_3_33,House 9_Floor2_Bathroom_Water_ShowerCold_Flow,54.52,2024-04-25 10:54:12,
CO@9_3_34,House 9_Floor2_Bathroom_Water_ShowerCold_Temp,12.5,2024-06-01 01:15:01,
CO@9_3_35,House 9_Floor2_Bathroom_Water_ShowerHot_Volume,5.0,2023-11-23 10:24:38,
CO@9_3_36,House 9_Floor2_Bathroom_Water_ShowerHot_Flow,0.0,2024-03-14 09:40:44,
CO@9_3_37,House 9_Floor2_Bathroom_Water_ShowerHot_Temp,12.3,2024-06-01 01:26:02,
CO@9_3_56,House 9_Floor2_EnSuite_Water_SinkCold_Volume,9.0,2023-12-14 10:14:13,
CO@9_3_57,House 9_Floor2_EnSuite_Water_SinkCold_Flow,,,
CO@9_3_58,House 9_Floor2_EnSuite_Water_SinkCold_Temp,11.4,2024-06-04 07:24:43,1438.94
CO@9_3_59,House 9_Floor2_EnSuite_Water_SinkHot_Volume,6.0,2023-12-01 12:37:11,
CO@9_3_60,House 9_Floor2_EnSuite_Water_SinkHot_Flow,0.0,2024-06-04 07:40:54,
CO@9_3_61,House 9_Floor2_EnSuite_Water_SinkHot_Temp,11.700000000000001,2024-06-02 16:17:29,505.42
CO@9_3_68,House 9_Floor2_EnSuite_Water_ShowerCold_Volume,8.0,2023-11-23 10:25:01,
CO@9_3_69,House 9_Floor2_EnSuite_Water_ShowerCold_Flow,,,
CO@9_3_70,House 9_Floor2_EnSuite_Water_ShowerCold_Temp,12.3,2024-06-02 20:38:55,492.53
CO@9_3_71,House 9_Floor2_EnSuite_Water_ShowerHot_Volume,,,
CO@9_3_72,House 9_Floor2_EnSuite_Water_ShowerHot_Flow,,,
CO@9_3_73,House 9_Floor2_EnSuite_Water_ShowerHot_Temp,12.0,2024-06-01 05:23:32,
CO@9_3_74,House 9_Floor1_Utility_Water_SinkCold_Volume,,,
CO@9_3_75,House 9_Floor1_Utility_Water_SinkCold_Flow,0.0,2023-11-22 14:44:18,
CO@9_3_76,House 9_Floor1_Utility_Water_SinkCold_Temp,11.5,2024-06-04 15:54:42,733.19
CO@9_3_77,House 9_Floor1_Utility_Water_SinkHot_Volume,1.7376100957627732e-43,2024-06-04 12:06:22,
CO@9_3_78,House 9_Floor1_Utility_Water_SinkHot_Flow,0.0,2024-06-04 12:06:33,
CO@9_3_79,House 9_Floor1_Utility_Water_SinkHot_Temp,11.8,2024-06-04 15:52:06,733.19
CO@9_3_8,House 9_Floor1_Kitchen_Water_SinkCold_Volume,1.1210387714598537e-43,2024-04-25 10:53:19,
CO@9_3_80,House 9_Floor1_WC_Water_ToiletCold_Volume,,,
CO@9_3_81,House 9_Floor1_WC_Water_ToiletCold_Flow,,,
CO@9_3_82,House 9_Floor1_WC_Water_ToiletCold_Temp,10.6,2024-06-05 13:01:24,
CO@9_3_83,House 9_Floor2_Bathroom_Water_ToiletCold_Volume,2.5223372357846707e-43,2024-05-24 10:16:25,
CO@9_3_84,House 9_Floor2_Bathroom_Water_ToiletCold_Flow,0.0,2024-05-24 10:16:44,
CO@9_3_85,House 9_Floor2_Bathroom_Water_ToiletCold_Temp,12.0,2024-06-04 07:04:24,
CO@9_3_86,House 9_Floor2_EnSuite_Water_ToiletCold_Volume,2.872661851865875e-43,2024-06-04 07:42:46,
CO@9_3_87,House 9_Floor2_EnSuite_Water_ToiletCold_Flow,0.0,2024-06-04 07:42:57,
CO@9_3_88,House 9_Floor2_EnSuite_Water_ToiletCold_Temp,8.700000000000001,2024-06-05 12:33:33,601.43
CO@9_3_9,House 9_Floor1_Kitchen_Water_SinkCold_Flow,92.72,2024-04-25 10:54:15,
CO@9_4_0,House 9_Floor1_LivingRoom_Other_Temperature,21.68,2024-06-05 13:56:11,5.0
CO@9_4_1,House 9_Floor1_LivingRoom_Other_Humidity,36.800000000000004,2024-06-05 13:51:21,5.16
CO@9_4_10,House 9_Floor1_Kitchen_Other_Temperature,21.34,2024-06-05 13:57:28,5.01
CO@9_4_100,House 9_Floor2_Bed3_Other_Temperature,21.28,2024-06-05 13:52:13,5.01
CO@9_4_101,House 9_Floor2_Bed3_Other_Humidity,44.92,2024-06-05 13:52:23,5.16
CO@9_4_102,House 9_Floor2_Bed3_Other_CO2,360.96,2024-06-05 13:52:13,5.01
CO@9_4_103,House 9_Floor2_Bed3_Other_Occupancy,0.0,2024-06-04 12:45:52,
CO@9_4_104,House 9_Floor2_Bed3_Other_Window1,1.0,2023-11-29 08:28:34,
CO@9_4_107,House 9_Floor2_Bed3_Other_Door1,0.0,2024-05-23 14:37:22,
CO@9_4_11,House 9_Floor1_Kitchen_Other_Humidity,47.2,2024-06-05 13:52:37,5.1
CO@9_4_110,House 9_Floor2_Bed4_Other_Temperature,20.14,2024-06-05 13:55:06,4.97
CO@9_4_111,House 9_Floor2_Bed4_Other_Humidity,47.32,2024-06-05 13:55:26,5.15
CO@9_4_112,House 9_Floor2_Bed4_Other_CO2,424.96000000000004,2024-06-05 13:55:06,4.99
CO@9_4_113,House 9_Floor2_Bed4_Other_Occupancy,0.0,2024-06-04 12:45:11,
CO@9_4_114,House 9_Floor2_Bed4_Other_Window1,1.0,2024-05-23 11:12:15,
CO@9_4_117,House 9_Floor2_Bed4_Other_Door1,0.0,2024-05-23 14:37:29,
CO@9_4_12,House 9_Floor1_Kitchen_Other_CO2,258.88,2024-06-05 13:52:27,5.0
CO@9_4_120,House 9_Floor2_Bathroom_Other_Temperature,21.16,2024-06-05 13:52:50,5.01
CO@9_4_121,House 9_Floor2_Bathroom_Other_Humidity,44.28,2024-06-05 13:53:00,5.16
